8656 34.36670 -105.99830 1959.00 -4.3379
8655 34.37650 -105.90670 1956.00 -8.7302
8654 34.37650 -105.74830 1937.00 -7.9849
8653 34.37480 -105.69330 1944.00 -5.8722
8652 34.36490 -105.50330 1979.00 -4.0558
8572 34.38220 -105.37170 1876.00 -2.2539
8571 34.37480 -105.26330 1828.00 3.4396
8570 34.36170 -105.19500 1758.00 -1.2196
8941 34.32960 -107.76780 2369.00 -6.6666
8945 34.34660 -107.72730 2262.00 -8.8975
8944 34.33590 -107.68910 2483.00 -11.9490
8940 34.32280 -107.63760 2311.00 -11.5340
8939 34.31780 -107.59560 2314.00 -9.2590
8846 34.34090 -107.48740 2020.00 3.1158
8841 34.32330 -107.47140 2078.00 2.5253
8840 34.33030 -107.43130 2014.00 9.1092
8839 34.32430 -107.37960 2020.00 7.2197
8845 34.33830 -107.27530 1867.00 15.8672
8844 34.34730 -107.23160 1761.00 21.6306
8838 34.31960 -107.14910 1684.00 17.9281
8837 34.32330 -107.10360 1608.00 18.7631
8843 34.33580 -107.06360 1573.00 16.9948
8842 34.33780 -107.01490 1526.00 16.6802
8765 34.32990 -106.89910 1496.00 -2.4957
8767 34.34990 -106.73660 1596.00 6.5254
8764 34.32430 -106.70560 1632.00 6.4220
8766 34.34590 -106.61960 1675.00 13.8436
8762 34.33030 -106.51280 1937.00 13.0449
8711 34.34660 -106.48160 1880.00 14.6960
8709 34.31990 -106.41740 1985.00 4.4309
8710 34.33990 -106.28830 2099.00 0.5228
8646 34.32980 -105.97500 1952.00 -7.6870
8651 34.34700 -105.86000 1952.00 -13.7678
8650 34.33800 -105.76670 1964.00 -5.1244
8649 34.34700 -105.65670 1959.00 -2.4021
8648 34.34700 -105.58500 1948.00 -0.9938
8647 34.34130 -105.51670 1963.00 -0.1412
8565 34.33130 -105.45000 1911.00 2.0922
8567 34.34280 -105.39330 1875.00 4.6639
8566 34.34870 -105.31500 1860.00 0.2577
8564 34.32980 -105.25000 1814.00 2.8042
8934 34.28660 -107.77410 2528.00 -5.6442
8933 34.29760 -107.71690 2310.00 -8.9458
8932 34.28890 -107.63740 2173.00 -12.4622
8937 34.31080 -107.50940 2167.00 -3.5652
8835 34.29980 -107.43810 2099.00 7.7899
8834 34.28630 -107.36430 2149.00 -2.6328
8833 34.28910 -107.27110 2051.00 13.6717
8836 34.31330 -107.23860 1872.00 18.8134
8832 34.28830 -107.20910 1807.00 17.6607
8761 34.31460 -106.80910 1510.00 7.7886
8708 34.30330 -106.48410 1921.00 9.7958
8705 34.28910 -106.35830 1911.00 2.9325
8707 34.30330 -106.10080 1976.00 -2.8188
8706 34.31660 -106.04910 1951.00 -4.6771
8639 34.29450 -105.85830 2040.00 -14.7425
8645 34.30030 -105.82000 2062.00 -15.6103
8644 34.30270 -105.76670 2013.00 -10.4693
8643 34.30270 -105.71000 2011.00 -3.2658
8642 34.30270 -105.66000 1990.00 1.0054
8638 34.28550 -105.61670 2015.00 8.1407
8641 34.30350 -105.55000 1974.00 3.8791
8640 34.31500 -105.50000 1945.00 3.4139
8562 34.30270 -105.33500 1861.00 1.8670
8561 34.30030 -105.25000 1802.00 1.7543
8560 34.30030 -105.19670 1813.00 0.9394
8931 34.27660 -107.67630 2198.00 -15.6530
8926 34.25990 -107.58740 2255.00 -11.1265
8925 34.26060 -107.54940 2278.00 -8.8508
8829 34.26410 -107.48640 2240.00 -0.5483
8831 34.27190 -107.41860 2294.00 3.0422
8828 34.26010 -107.30560 2323.00 7.4845
8827 34.25990 -107.16660 1761.00 5.6029
8830 34.27410 -107.06830 1749.00 6.3459
8758 34.25460 -106.98360 1611.00 19.2814
8757 34.25490 -106.90990 1421.00 3.0284
8756 34.25160 -106.83830 1486.00 10.1695
8760 34.26760 -106.72890 1587.00 5.8624
8755 34.26460 -106.64690 1767.00 20.9919
8759 34.27410 -106.53740 1932.00 15.4795
